Attack,Host,Run,Mode,CPU Power (W),CPU Temperature (°C),CPU Usage (%),GPU Memory Usage (%),GPU Temperature (°C),GPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp,CPU Graphics Power (W),CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Power Cores (W)
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,37.6,68.0,12.8,2.4,0.0,0.0,57.0,Cryptojacking,Open Hardware Monitor,08:04:04.000,0.0,66.0,66.0,68.0,59.0,32.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.8,60.0,5.8,2.4,0.0,0.0,57.0,Cryptojacking,Open Hardware Monitor,08:04:06.000,0.0,61.0,60.0,50.0,51.0,11.9
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.0,64.0,5.4,2.4,0.0,0.0,56.9,Cryptojacking,Open Hardware Monitor,08:04:08.000,0.0,50.0,64.0,48.0,52.0,11.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.2,63.0,5.6,2.4,0.0,0.0,56.9,Cryptojacking,Open Hardware Monitor,08:04:10.000,0.0,48.0,50.0,49.0,51.0,11.4
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,16.0,58.0,5.6,2.4,0.0,0.0,56.9,Cryptojacking,Open Hardware Monitor,08:04:12.000,0.1,61.0,58.0,49.0,52.0,11.9
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,14.7,60.0,6.3,2.4,0.0,0.0,56.9,Cryptojacking,Open Hardware Monitor,08:04:14.000,0.0,48.0,51.0,48.0,60.0,10.9
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.0,60.0,5.4,2.4,0.0,0.0,56.8,Cryptojacking,Open Hardware Monitor,08:04:16.000,0.0,49.0,50.0,50.0,50.0,11.2
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,14.0,55.0,6.1,2.4,0.0,0.0,56.8,Cryptojacking,Open Hardware Monitor,08:04:18.000,0.1,54.0,51.0,52.0,50.0,10.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.8,62.0,6.0,2.4,0.0,0.0,56.8,Cryptojacking,Open Hardware Monitor,08:04:20.000,0.0,48.0,51.0,48.0,62.0,12.0
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,16.4,60.0,5.8,2.4,0.0,0.0,56.8,Cryptojacking,Open Hardware Monitor,08:04:22.000,0.0,49.0,51.0,50.0,48.0,12.5
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.1,64.0,5.4,2.4,0.0,0.0,56.8,Cryptojacking,Open Hardware Monitor,08:04:24.000,0.0,48.0,52.0,49.0,50.0,11.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.5,56.0,5.5,2.4,0.0,0.0,56.8,Cryptojacking,Open Hardware Monitor,08:04:26.000,0.0,50.0,50.0,56.0,50.0,11.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.6,59.0,6.1,2.4,0.0,0.0,56.8,Cryptojacking,Open Hardware Monitor,08:04:28.000,0.0,49.0,52.0,49.0,59.0,11.7
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.6,60.0,6.1,2.4,0.0,0.0,56.5,Cryptojacking,Open Hardware Monitor,08:04:30.000,0.0,48.0,52.0,49.0,60.0,11.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,16.2,65.0,7.5,2.4,0.0,0.0,56.5,Cryptojacking,Open Hardware Monitor,08:04:32.000,0.0,65.0,50.0,53.0,50.0,12.4
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.3,61.0,5.7,2.4,0.0,0.0,56.5,Cryptojacking,Open Hardware Monitor,08:04:34.000,0.0,61.0,49.0,52.0,48.0,11.5
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,14.5,63.0,4.8,2.4,0.0,0.0,56.5,Cryptojacking,Open Hardware Monitor,08:04:36.000,0.0,47.0,50.0,49.0,50.0,10.9
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,16.7,54.0,6.1,2.4,0.0,0.0,56.5,Cryptojacking,Open Hardware Monitor,08:04:38.000,0.0,47.0,50.0,49.0,48.0,12.9
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.0,55.0,6.1,2.4,0.0,0.0,56.5,Cryptojacking,Open Hardware Monitor,08:04:40.000,0.0,49.0,49.0,48.0,49.0,11.3
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,17.0,55.0,5.3,2.4,0.0,0.0,56.5,Cryptojacking,Open Hardware Monitor,08:04:42.000,0.0,47.0,51.0,48.0,50.0,13.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.1,54.0,5.9,2.4,0.0,0.0,56.5,Cryptojacking,Open Hardware Monitor,08:04:44.000,0.0,47.0,49.0,49.0,49.0,11.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,14.3,55.0,6.4,2.4,0.0,0.0,56.5,Cryptojacking,Open Hardware Monitor,08:04:46.000,0.0,49.0,49.0,49.0,50.0,10.7
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.8,64.0,6.4,2.4,54.0,0.0,56.5,Cryptojacking,Open Hardware Monitor,08:04:48.000,0.0,54.0,51.0,52.0,49.0,11.8
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,18.9,60.0,6.4,2.4,0.0,0.0,56.7,Cryptojacking,Open Hardware Monitor,08:04:50.000,0.0,60.0,60.0,50.0,54.0,14.9
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,16.2,55.0,3.4,2.4,0.0,0.0,56.9,Cryptojacking,Open Hardware Monitor,08:04:52.000,0.3,49.0,50.0,48.0,50.0,11.2
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.0,54.0,6.0,2.4,54.0,0.0,56.6,Cryptojacking,Open Hardware Monitor,08:04:54.000,0.1,49.0,50.0,49.0,49.0,11.2
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,19.0,62.0,6.0,2.4,0.0,0.0,56.5,Cryptojacking,Open Hardware Monitor,08:04:56.000,0.0,62.0,53.0,53.0,54.0,14.8
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,9.2,54.0,1.7,2.4,0.0,0.0,56.4,Cryptojacking,Open Hardware Monitor,08:04:58.000,0.1,47.0,50.0,47.0,49.0,5.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.2,56.0,6.3,2.4,54.0,0.0,56.4,Cryptojacking,Open Hardware Monitor,08:05:00.000,0.0,48.0,49.0,48.0,48.0,11.3
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,14.6,56.0,5.4,2.4,0.0,0.0,56.4,Cryptojacking,Open Hardware Monitor,08:05:02.000,0.1,47.0,49.0,49.0,49.0,10.8
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,10.2,54.0,1.7,2.4,0.0,0.0,56.4,Cryptojacking,Open Hardware Monitor,08:05:04.000,0.1,49.0,50.0,48.0,50.0,6.0
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,22.0,65.0,10.2,2.4,0.0,0.0,57.2,Cryptojacking,Open Hardware Monitor,08:05:06.000,0.1,54.0,51.0,67.0,51.0,18.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,16.5,59.0,2.8,2.4,0.0,0.0,57.6,Cryptojacking,Open Hardware Monitor,08:05:08.000,0.2,49.0,50.0,49.0,51.0,12.0
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,22.2,54.0,7.2,32.3,55.0,86.0,58.2,Cryptojacking,Open Hardware Monitor,08:05:10.000,0.2,51.0,52.0,50.0,52.0,17.5
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,31.1,60.0,7.4,99.0,58.0,100.0,67.1,Cryptojacking,Open Hardware Monitor,08:05:12.000,0.0,53.0,62.0,54.0,54.0,24.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.4,55.0,2.2,99.0,59.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:05:14.000,0.0,51.0,52.0,50.0,52.0,9.4
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,18.1,59.0,1.7,99.0,59.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:05:16.000,0.2,54.0,57.0,52.0,55.0,11.2
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,16.3,56.0,1.0,99.0,59.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:05:18.000,0.5,51.0,53.0,52.0,52.0,9.2
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.0,56.0,0.8,99.0,60.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:05:20.000,0.2,51.0,52.0,52.0,50.0,5.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,11.2,56.0,1.2,99.0,60.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:05:22.000,0.2,52.0,52.0,51.0,52.0,4.8
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.2,57.0,1.0,99.0,60.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:05:24.000,0.0,50.0,53.0,53.0,51.0,7.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.0,57.0,0.7,99.0,60.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:05:26.000,0.0,52.0,53.0,52.0,51.0,7.0
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.2,57.0,0.1,99.0,61.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:05:28.000,0.0,52.0,54.0,52.0,52.0,6.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.5,57.0,0.1,99.0,61.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:05:30.000,0.0,54.0,56.0,53.0,54.0,6.4
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.7,58.0,0.9,99.0,61.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:05:32.000,0.0,54.0,56.0,52.0,52.0,6.3
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.0,59.0,0.7,99.0,61.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:05:34.000,0.1,52.0,53.0,52.0,54.0,6.3
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.7,59.0,0.3,99.0,61.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:05:36.000,0.0,53.0,55.0,54.0,54.0,6.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.3,58.0,0.4,99.0,62.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:05:38.000,0.0,54.0,55.0,53.0,54.0,7.4
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.4,59.0,0.7,99.0,62.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:05:40.000,0.0,54.0,58.0,52.0,54.0,6.7
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.8,59.0,0.9,99.0,62.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:05:42.000,0.0,54.0,56.0,52.0,55.0,7.5
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.2,59.0,0.9,99.0,62.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:05:44.000,0.0,55.0,57.0,54.0,55.0,7.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.2,60.0,1.0,99.0,62.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:05:46.000,0.0,55.0,56.0,54.0,54.0,7.3
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.8,59.0,0.6,99.0,62.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:05:48.000,0.0,54.0,57.0,54.0,55.0,6.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.1,59.0,0.9,99.0,63.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:05:50.000,0.1,54.0,57.0,56.0,55.0,6.9
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.0,59.0,0.5,99.0,62.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:05:52.000,0.0,55.0,56.0,56.0,56.0,7.2
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.3,60.0,0.3,99.0,63.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:05:54.000,0.0,55.0,58.0,58.0,56.0,7.0
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.4,60.0,0.9,99.0,63.0,100.0,66.4,Cryptojacking,Open Hardware Monitor,08:05:56.000,0.0,57.0,56.0,55.0,56.0,7.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,39.9,80.0,17.8,99.0,63.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:05:58.000,0.0,79.0,80.0,67.0,69.0,33.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,25.7,79.0,5.1,99.0,64.0,100.0,67.0,Cryptojacking,Open Hardware Monitor,08:06:00.000,0.0,79.0,68.0,63.0,62.0,18.7
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,25.1,75.0,6.0,99.0,64.0,100.0,67.0,Cryptojacking,Open Hardware Monitor,08:06:02.000,0.1,75.0,66.0,62.0,61.0,17.9
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,17.4,61.0,2.5,99.0,64.0,100.0,66.9,Cryptojacking,Open Hardware Monitor,08:06:04.000,0.0,57.0,58.0,56.0,58.0,11.5
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.2,62.0,0.5,99.0,64.0,100.0,66.9,Cryptojacking,Open Hardware Monitor,08:06:06.000,0.0,56.0,57.0,57.0,58.0,6.2
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,15.1,63.0,1.2,99.0,64.0,100.0,66.9,Cryptojacking,Open Hardware Monitor,08:06:08.000,0.1,59.0,62.0,56.0,57.0,8.7
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.1,62.0,1.0,99.0,64.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:10.000,0.0,56.0,58.0,57.0,58.0,6.9
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.3,62.0,0.9,99.0,65.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:12.000,0.0,59.0,60.0,61.0,58.0,7.4
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.3,61.0,0.5,99.0,65.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:14.000,0.0,58.0,58.0,57.0,58.0,7.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.4,62.0,0.9,99.0,65.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:16.000,0.1,58.0,59.0,57.0,57.0,7.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.6,63.0,0.9,99.0,65.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:18.000,0.0,58.0,60.0,59.0,58.0,7.5
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.9,62.0,0.5,99.0,65.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:20.000,0.0,58.0,59.0,57.0,58.0,6.7
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.6,63.0,0.3,99.0,65.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:22.000,0.0,60.0,60.0,57.0,58.0,6.4
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.5,62.0,1.0,99.0,65.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:24.000,0.0,58.0,58.0,64.0,58.0,6.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.4,62.0,0.5,99.0,68.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:26.000,0.0,59.0,59.0,59.0,58.0,7.5
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,14.5,64.0,1.3,99.0,65.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:28.000,0.0,60.0,60.0,59.0,59.0,8.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.7,63.0,0.9,99.0,65.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:06:30.000,0.0,58.0,58.0,57.0,58.0,6.5
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.0,63.0,0.7,99.0,65.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:32.000,0.0,60.0,60.0,59.0,58.0,6.8
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.5,68.0,0.5,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:06:34.000,0.0,69.0,61.0,60.0,58.0,7.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.1,63.0,0.9,99.0,68.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:36.000,0.0,58.0,58.0,59.0,58.0,7.3
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,16.0,70.0,0.4,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:06:38.000,0.1,75.0,62.0,62.0,58.0,9.8
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.9,69.0,0.7,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:06:40.000,0.1,59.0,65.0,64.0,59.0,6.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.1,64.0,0.9,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:06:42.000,0.0,64.0,60.0,64.0,57.0,6.9
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.2,67.0,0.5,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:06:44.000,0.1,59.0,61.0,67.0,59.0,7.4
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.0,63.0,0.3,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:06:46.000,0.1,58.0,60.0,59.0,59.0,7.0
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.8,64.0,1.8,99.0,66.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:48.000,0.0,58.0,60.0,64.0,59.0,7.7
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.6,64.0,0.0,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:06:50.000,0.0,59.0,60.0,59.0,58.0,7.5
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.2,63.0,1.0,99.0,66.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:06:52.000,0.1,59.0,60.0,59.0,58.0,7.0
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.9,64.0,0.7,99.0,67.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:06:54.000,0.0,59.0,60.0,59.0,59.0,7.2
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.3,64.0,0.7,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:06:56.000,0.0,58.0,58.0,59.0,58.0,7.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,14.7,64.0,0.8,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:06:58.000,0.0,62.0,59.0,59.0,58.0,8.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.3,64.0,0.7,99.0,66.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:07:00.000,0.0,58.0,60.0,59.0,58.0,7.5
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.7,64.0,0.1,99.0,66.0,100.0,66.8,Cryptojacking,Open Hardware Monitor,08:07:02.000,0.0,58.0,60.0,59.0,58.0,6.3
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,14.4,64.0,0.1,99.0,66.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:07:04.000,0.0,58.0,60.0,59.0,59.0,8.4
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.3,64.0,0.1,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:07:06.000,0.0,58.0,60.0,59.0,58.0,7.0
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,14.7,64.0,0.4,99.0,66.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:07:08.000,0.1,58.0,60.0,59.0,58.0,8.5
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.3,64.0,0.8,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:07:10.000,0.0,58.0,60.0,59.0,59.0,7.3
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.7,64.0,0.8,99.0,66.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:07:12.000,0.0,60.0,60.0,59.0,58.0,7.3
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.7,63.0,1.0,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:07:14.000,0.0,59.0,60.0,60.0,58.0,8.0
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.9,64.0,1.2,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:07:16.000,0.1,58.0,60.0,59.0,58.0,7.8
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.0,63.0,0.4,99.0,66.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:07:18.000,0.1,59.0,60.0,59.0,58.0,6.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.4,63.0,0.7,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:07:20.000,0.0,59.0,60.0,59.0,58.0,6.5
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.4,64.0,0.9,99.0,67.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:07:22.000,0.0,59.0,60.0,59.0,59.0,7.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.1,63.0,0.8,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:07:24.000,0.1,59.0,61.0,59.0,59.0,6.2
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.8,64.0,0.4,99.0,67.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:07:26.000,0.0,58.0,60.0,59.0,58.0,7.0
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.4,64.0,0.5,99.0,66.0,100.0,66.7,Cryptojacking,Open Hardware Monitor,08:07:28.000,0.0,59.0,60.0,59.0,59.0,6.4
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.7,64.0,0.1,99.0,67.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:07:30.000,0.0,58.0,60.0,59.0,61.0,7.5
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.9,63.0,1.3,99.0,67.0,100.0,66.6,Cryptojacking,Open Hardware Monitor,08:07:32.000,0.0,58.0,60.0,58.0,58.0,6.6
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.1,64.0,0.5,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:07:34.000,0.0,58.0,60.0,59.0,59.0,6.8
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.7,63.0,0.3,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:07:36.000,0.0,58.0,60.0,59.0,59.0,7.0
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.5,64.0,0.9,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:07:38.000,0.0,58.0,60.0,59.0,60.0,6.3
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.8,64.0,0.4,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:07:40.000,0.0,59.0,60.0,60.0,58.0,6.7
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.6,64.0,0.7,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:07:42.000,0.0,59.0,61.0,61.0,59.0,7.2
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.1,65.0,0.9,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:07:44.000,0.0,59.0,60.0,60.0,59.0,5.8
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.8,64.0,0.8,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:07:46.000,0.0,59.0,60.0,59.0,59.0,7.0
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.5,64.0,0.6,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:07:48.000,0.0,58.0,60.0,59.0,59.0,6.3
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.1,64.0,0.7,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:07:50.000,0.1,60.0,60.0,60.0,58.0,6.7
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.7,64.0,0.7,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:07:52.000,0.0,61.0,60.0,59.0,61.0,6.7
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.5,65.0,0.7,99.0,66.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:07:54.000,0.0,59.0,60.0,60.0,59.0,6.7
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.0,65.0,0.3,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:07:56.000,0.0,58.0,61.0,59.0,61.0,6.8
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.6,66.0,0.8,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:07:58.000,0.0,59.0,60.0,59.0,58.0,7.3
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,12.7,65.0,0.4,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:08:00.000,0.1,60.0,61.0,60.0,58.0,7.1
NBMiner (GPU),HP Victus 16-d0417nf,1,Attack,13.7,65.0,0.5,99.0,67.0,100.0,66.5,Cryptojacking,Open Hardware Monitor,08:08:02.000,0.0,60.0,61.0,60.0,59.0,7.3
