Attack,Host,Run,Mode,CPU Temperature (°C),Attack Type,Measurement,CPU Temperature (m°C)
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,41.868,Denial of Service,System,41868
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,41.868,Denial of Service,System,41868
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,41.868,Denial of Service,System,41868
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,41.868,Denial of Service,System,41868
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,41.381,Denial of Service,System,41381
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,41.381,Denial of Service,System,41381
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,41.868,Denial of Service,System,41868
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,41.868,Denial of Service,System,41868
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,41.381,Denial of Service,System,41381
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,41.868,Denial of Service,System,41868
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,41.868,Denial of Service,System,41868
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.842,Denial of Service,System,42842
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,42.355,Denial of Service,System,42355
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,43.329,Denial of Service,System,43329
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,47.225,Denial of Service,System,47225
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,47.712,Denial of Service,System,47712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,47.712,Denial of Service,System,47712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,47.712,Denial of Service,System,47712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.686,Denial of Service,System,48686
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.199,Denial of Service,System,48199
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.686,Denial of Service,System,48686
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,49.173,Denial of Service,System,49173
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,49.173,Denial of Service,System,49173
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,49.66,Denial of Service,System,49660
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,50.147,Denial of Service,System,50147
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,51.121,Denial of Service,System,51121
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,50.147,Denial of Service,System,50147
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,49.66,Denial of Service,System,49660
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,50.147,Denial of Service,System,50147
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,50.634,Denial of Service,System,50634
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,50.147,Denial of Service,System,50147
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,51.608,Denial of Service,System,51608
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,51.608,Denial of Service,System,51608
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,50.147,Denial of Service,System,50147
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,50.147,Denial of Service,System,50147
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,51.608,Denial of Service,System,51608
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,51.608,Denial of Service,System,51608
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,50.634,Denial of Service,System,50634
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,51.608,Denial of Service,System,51608
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,51.121,Denial of Service,System,51121
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,50.147,Denial of Service,System,50147
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,52.095,Denial of Service,System,52095
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,53.069,Denial of Service,System,53069
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,52.582,Denial of Service,System,52582
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,51.608,Denial of Service,System,51608
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,53.069,Denial of Service,System,53069
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,52.582,Denial of Service,System,52582
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,51.121,Denial of Service,System,51121
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,52.095,Denial of Service,System,52095
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,52.095,Denial of Service,System,52095
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,52.582,Denial of Service,System,52582
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,51.608,Denial of Service,System,51608
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,51.121,Denial of Service,System,51121
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,49.173,Denial of Service,System,49173
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,50.147,Denial of Service,System,50147
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,50.147,Denial of Service,System,50147
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,49.66,Denial of Service,System,49660
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.686,Denial of Service,System,48686
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,49.173,Denial of Service,System,49173
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,49.173,Denial of Service,System,49173
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.686,Denial of Service,System,48686
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.199,Denial of Service,System,48199
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,49.173,Denial of Service,System,49173
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,49.173,Denial of Service,System,49173
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,47.712,Denial of Service,System,47712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.686,Denial of Service,System,48686
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.686,Denial of Service,System,48686
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.686,Denial of Service,System,48686
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.686,Denial of Service,System,48686
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.199,Denial of Service,System,48199
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.686,Denial of Service,System,48686
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,47.712,Denial of Service,System,47712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.686,Denial of Service,System,48686
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.686,Denial of Service,System,48686
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,47.712,Denial of Service,System,47712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.199,Denial of Service,System,48199
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.199,Denial of Service,System,48199
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,47.225,Denial of Service,System,47225
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.199,Denial of Service,System,48199
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Attack,48.199,Denial of Service,System,48199
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.712,Denial of Service,System,47712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.225,Denial of Service,System,47225
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,48.686,Denial of Service,System,48686
