Attack,Host,Run,Mode,CPU Temperature (°C),Attack Type,Measurement,CPU Temperature (m°C)
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,48.686,Denial of Service,System,48686
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.712,Denial of Service,System,47712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.712,Denial of Service,System,47712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.712,Denial of Service,System,47712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.712,Denial of Service,System,47712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.225,Denial of Service,System,47225
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.712,Denial of Service,System,47712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.225,Denial of Service,System,47225
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.225,Denial of Service,System,47225
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.225,Denial of Service,System,47225
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.225,Denial of Service,System,47225
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.225,Denial of Service,System,47225
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.712,Denial of Service,System,47712
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.225,Denial of Service,System,47225
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.225,Denial of Service,System,47225
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.225,Denial of Service,System,47225
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,47.225,Denial of Service,System,47225
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.251,Denial of Service,System,46251
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,46.738,Denial of Service,System,46738
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.303,Denial of Service,System,44303
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.764,Denial of Service,System,45764
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,43.816,Denial of Service,System,43816
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,44.79,Denial of Service,System,44790
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
GoldenEye (HTTP),Raspberry Pi 4B 4GB,1,Recovery,45.277,Denial of Service,System,45277
